NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
MARRIOTT INTL.'A',US5719032022,,,,29.25,23.84,22.67,43.92,48.82,57.42,62.54,74.36,67.41,66.33,69.14,63.44,68.71,70.97,77.49,72.74,73.88,79.85,84.14,75.45,76.71,
MARTIN MRTA.MATS.,US5732841060,,,,,,22.68,26.76,21.34,28.92,25.09,28.67,33.73,30.76,30.66,28.06,26.53,32.83,37.63,37.43,41.52,41.07,41.02,43.81,41.59,42.29
MARVELL TECHNOLOGY,US5738741041,,,,,,18.56,28.07,17.42,23.51,29.26,32.25,43.58,40.62,32.11,40.9,36.68,45.87,41.13,34.19,45.17,39.86,41.19,47.01,57.3,55.31
MASCO,US5745991068,,,,27.29,41.5,39.33,31.98,35.01,55.56,53.74,81.44,75.34,72.62,66.49,66.44,31.96,44.17,59.82,64.0,56.24,65.13,69.72,73.05,71.2,
MASTERCARD,US57636Q1040,,,,,,,,8.1,17.8,20.81,29.49,23.53,55.34,53.05,59.82,55.93,59.61,62.49,76.81,71.66,66.58,72.04,73.87,69.66,77.86
MATCH GROUP,US57667L1070,,,,,,,,,,,,,,,,,6.65,9.19,14.25,21.39,23.51,26.97,45.18,52.25,45.69
MATTEL,US5770811025,,,,30.28,34.07,41.38,27.0,53.27,53.99,53.51,60.92,81.1,78.42,70.05,70.11,61.27,54.98,57.97,55.96,56.09,65.13,72.16,71.93,77.22,
MCCORMICK & COMPANY NV.,US5797802064,,,,11.66,17.7,15.48,23.69,18.85,25.29,38.17,46.82,45.33,48.99,51.0,57.41,57.56,52.96,64.72,65.64,71.97,73.91,71.96,79.78,,
MCDONALDS,US5801351017,,,,53.93,46.09,47.25,70.37,75.75,68.52,73.33,75.98,83.11,77.32,69.11,76.7,69.98,63.54,68.79,69.79,73.13,70.47,77.6,70.79,66.27,65.63
MCKESSON,US58155Q1031,,,,,,,45.64,45.01,45.11,47.66,64.45,65.81,62.52,57.26,59.82,58.99,55.4,55.62,62.38,65.84,58.76,66.5,70.9,63.91,60.97
PEDIATRIX MEDICAL GROUP,US58502B1061,,,,,,,,,,23.79,31.09,34.76,26.48,33.63,26.32,33.28,38.89,41.86,41.66,34.6,35.4,34.54,57.95,59.37,
MERCK & COMPANY,US58933Y1055,,,,62.95,61.52,67.81,58.82,60.38,61.57,78.21,79.85,84.51,75.66,77.82,78.26,70.82,72.2,79.92,81.57,74.54,79.41,79.4,75.14,75.76,77.13
MERCURY GENERAL,US5894001008,,,,,,,,,,34.85,44.12,46.05,44.49,43.62,41.19,45.02,44.52,41.63,46.21,46.96,39.33,40.24,43.81,42.66,40.2
METLIFE,US59156R1086,,,,53.63,40.52,39.3,45.58,41.3,52.81,54.55,39.32,45.09,55.99,57.55,55.24,49.0,55.12,52.95,51.25,52.99,55.69,62.91,69.34,66.07,61.75
METTLER TOLEDO INTL.,US5926881054,,,,,,,,,,25.55,26.42,32.89,26.13,28.75,55.32,55.14,51.22,46.33,52.65,63.02,57.09,64.46,62.82,69.5,
MICROSOFT,US5949181045,,,,30.68,21.29,49.73,55.8,50.51,82.06,85.69,88.47,92.6,92.53,88.01,92.28,92.39,92.84,91.29,90.72,93.13,92.89,93.27,92.66,88.29,90.89
MICROCHIP TECH.,US5950171042,,,,,,27.44,20.27,27.89,25.94,29.24,28.62,29.1,63.29,59.81,65.84,67.16,63.25,64.89,65.29,65.71,62.36,63.76,57.33,68.85,64.02
MICRON TECHNOLOGY,US5951121038,,,,22.32,23.96,28.73,27.35,32.95,31.56,35.36,40.35,37.31,39.53,33.16,41.89,35.98,47.81,58.16,57.34,67.08,71.41,72.71,73.1,68.61,71.32
MILLERKNOLL,US6005441000,,,,,,,,,67.99,77.16,75.16,73.42,70.61,69.47,69.21,69.0,68.98,71.24,70.92,66.75,68.55,75.88,77.75,82.68,61.83
MOHAWK INDUSTRIES,US6081901042,,,,,,25.77,19.09,23.06,38.77,42.02,36.74,51.38,53.8,51.15,55.38,58.26,63.32,61.72,61.4,55.8,55.84,50.84,60.12,67.07,62.6
MOLSON COORS BEVERAGE COMPANY B,US60871R2094,,,,12.36,14.31,6.6,14.67,7.8,43.82,48.53,69.06,67.37,64.6,65.15,62.94,57.44,61.26,62.09,61.73,63.73,63.87,61.02,64.67,62.42,
MONDELEZ INTERNATIONAL CL.A,US6092071058,,,,18.11,35.43,41.77,78.71,76.85,70.68,85.77,87.17,83.59,82.24,75.62,78.12,75.62,71.58,70.41,70.14,69.43,78.41,75.87,78.96,81.27,77.93
MONSTER BEVERAGE,US61174X1090,,,,,,,,,17.9,21.81,14.79,14.53,9.28,17.04,14.08,14.45,15.33,22.85,30.73,33.83,36.9,41.62,42.13,39.79,
MOODY'S,US6153691059,,,,,,30.24,24.88,32.28,36.37,30.37,30.76,45.82,41.58,35.91,47.05,49.53,53.31,57.65,64.57,65.99,74.33,70.42,69.37,67.48,
MORGAN STANLEY,US6174464486,,,,36.97,48.12,50.22,42.41,56.82,47.6,63.48,73.25,73.57,74.02,70.71,66.51,69.22,66.91,73.25,68.62,66.13,62.0,61.51,68.92,61.44,68.06
MOSAIC,US61945C1036,,,,,,,28.15,34.08,22.0,22.9,30.4,51.24,51.61,63.85,72.97,77.18,73.63,68.86,68.71,67.33,70.18,71.26,70.79,71.86,70.86
MOTOROLA SOLUTIONS,US6200763075,,,,41.08,35.14,46.92,52.76,53.5,72.32,80.52,70.65,75.31,62.09,69.3,72.65,73.61,79.06,79.47,77.03,78.38,81.93,82.99,85.44,81.8,
MURPHY OIL,US6267171022,,,,21.96,19.58,21.12,19.4,19.71,28.62,34.52,37.96,35.63,32.03,29.44,22.38,31.02,36.3,38.01,39.28,40.85,49.16,55.32,57.71,56.99,63.76
NCR VOYIX,US62886E1082,,,,35.32,23.05,24.01,21.0,24.98,35.05,32.86,41.11,39.88,52.2,57.33,55.44,35.52,40.92,36.79,42.57,37.35,52.28,63.85,55.66,61.54,
NRG ENERGY,US6293775085,,,,,,,,,34.97,38.45,40.06,45.33,42.67,72.84,69.72,77.61,77.73,79.47,79.48,75.87,68.1,71.08,75.09,71.09,
NVR,US62944T1051,,,,,,11.2,18.95,16.21,19.0,14.32,15.2,19.17,26.83,20.35,14.88,16.86,25.54,27.72,30.19,27.58,25.21,33.51,29.2,29.8,34.35
NOV,US62955J1034,,,,12.38,14.22,9.07,17.16,12.82,12.24,18.37,17.04,44.75,56.34,57.37,49.64,43.73,44.84,44.43,47.63,61.22,53.07,49.81,67.65,62.67,
NASDAQ,US6311031081,,,,,,,,,48.16,27.2,44.56,41.09,30.44,48.85,41.71,48.57,46.61,67.19,62.97,66.65,74.21,76.33,77.37,79.0,75.13
NATIONAL FUEL GAS,US6361801011,,,,,,,,,,,23.61,20.05,24.63,24.31,24.55,29.87,33.94,26.14,28.89,39.94,45.71,51.31,50.5,55.03,54.19
NATIONAL INSTS. DEAD - DELIST.12/10/23,US6365181022,,,,,,,,,,64.69,64.17,71.98,64.44,64.28,58.97,57.9,55.38,58.8,54.28,54.31,74.94,70.06,76.05,,
NETAPP,US64110D1046,,,,12.12,22.72,20.65,14.93,9.63,24.68,26.7,27.82,31.97,35.13,27.65,33.45,26.13,51.86,47.93,56.29,58.26,51.06,55.16,66.8,65.28,64.66
NETEASE ADR 1:5,US64110W1027,,,,,,,,,,,,,,,,,28.02,30.71,43.24,42.3,46.95,67.76,70.38,72.4,68.56
NEW YORK TIMES 'A',US6501111073,,,,35.63,27.29,34.51,39.99,47.09,46.34,41.39,29.21,44.82,41.73,35.19,35.4,34.07,45.98,45.29,50.81,42.76,43.2,30.98,34.82,43.81,41.18
NEWELL BRANDS (XSC),US6512291062,,,,29.0,20.69,30.29,32.98,21.55,28.57,43.75,53.01,51.85,41.62,41.02,38.16,45.71,42.36,46.46,44.99,49.96,49.41,66.93,73.36,72.03,64.94
NEWMONT,US6516391066,,,,,,,79.49,66.45,76.79,78.51,81.51,81.68,85.22,83.65,81.17,82.82,80.04,81.79,81.86,87.28,85.94,84.02,87.72,88.89,86.89
NEWS 'A',US65249B1098,,,,,,,,,,,,,,,24.11,29.41,40.96,39.65,50.6,50.97,49.74,49.08,57.69,69.24,67.05
NEXTERA ENERGY,US65339F1012,,,,36.34,34.1,31.93,47.29,44.28,54.02,57.73,64.98,71.73,65.45,65.67,67.13,69.41,74.31,72.79,74.34,71.11,76.16,77.86,79.52,73.45,
NIKE 'B',US6541061031,,,,,,,38.67,64.69,65.43,61.9,61.83,59.06,70.94,63.12,67.95,64.93,75.41,65.44,71.42,71.5,72.78,75.04,73.16,73.27,69.54
NISOURCE,US65473P1057,,,,25.54,21.47,24.28,21.55,32.06,34.17,36.77,46.75,47.52,58.84,53.59,56.54,61.01,55.3,62.04,68.06,70.48,65.28,64.76,64.06,63.15,55.04
NORDSTROM,US6556641008,,,,31.35,28.43,29.72,32.11,45.13,51.45,74.25,65.69,75.23,70.83,74.82,72.49,69.86,74.88,73.71,75.51,68.75,76.89,78.55,76.93,73.63,75.42
NORFOLK SOUTHERN,US6558441084,,,,,,,36.61,45.77,55.85,56.35,63.16,60.77,68.27,64.88,62.41,62.57,63.89,70.32,71.95,67.71,65.68,65.14,66.21,69.66,70.01
NORTHERN TRUST,US6658591044,,,,23.48,37.21,38.26,45.84,27.02,51.06,69.1,67.33,65.85,71.13,71.25,69.62,57.57,55.06,56.76,53.55,58.54,63.92,68.44,73.84,72.3,
NORTHROP GRUMMAN,US6668071029,,,,34.62,23.91,31.07,33.39,29.3,46.62,66.92,67.34,72.35,64.99,68.26,66.4,65.3,74.51,79.7,80.94,76.47,76.92,79.2,73.06,70.16,
GEN DIGITAL,US6687711084,,,,28.62,16.27,36.18,37.33,27.43,58.97,69.98,76.41,69.4,81.23,80.22,69.31,60.56,67.02,69.36,65.04,73.86,77.86,73.19,81.72,78.72,72.01
NOVOLIPETSK STEEL GDR DEAD - DELIST.27/01/23,US67011E2046,,,,,,,,,48.32,46.25,45.02,41.59,44.09,47.67,45.36,43.04,46.69,59.96,63.15,66.25,79.71,80.98,79.37,,
NUANCE COMMS. DEAD - DELIST.07/03/22,US67020Y1001,,,,,,,,,,38.17,35.13,35.5,33.55,32.92,27.79,32.66,37.11,34.13,39.48,44.87,56.84,69.86,62.8,,
NUCOR,US6703461052,,,,18.57,22.77,22.52,17.32,16.33,39.6,42.86,65.98,51.17,52.4,48.8,50.47,51.47,61.86,57.29,57.98,52.23,47.94,53.99,54.36,53.61,
NVIDIA,US67066G1040,,,,13.97,17.84,21.61,15.81,22.05,39.57,46.73,43.67,60.7,57.02,63.48,75.88,78.29,74.46,73.31,77.05,75.44,74.78,79.21,77.03,76.24,75.06
OGE ENERGY,US6708371033,,,,,,,,,,23.18,25.84,28.22,28.15,26.75,29.13,29.81,31.48,32.92,32.14,29.85,31.53,34.95,37.49,43.62,
O I GLASS,US67098H1041,,,,,,14.93,14.65,12.52,25.82,27.05,24.38,35.36,33.14,35.66,36.62,46.28,41.75,32.17,49.19,41.63,37.51,46.38,61.83,60.55,
O REILLY AUTOMOTIVE,US67103H1077,,,,,,,,,,32.32,15.29,39.23,35.95,36.6,38.38,39.4,30.78,30.53,38.89,43.5,47.03,38.15,38.5,43.62,43.6
OCCIDENTAL PTL.,US6745991058,,,,41.43,47.44,51.77,49.87,48.96,43.15,60.9,57.68,56.92,69.68,70.91,71.55,71.16,70.78,67.91,67.35,77.49,77.63,75.83,76.66,75.19,76.82
OCEANEERING,US6752321025,,,,,,,,,,7.79,8.88,27.0,24.61,36.38,34.5,36.2,37.29,38.6,38.74,44.94,43.24,57.6,58.94,57.35,
OIL STS.INTL.,US6780261052,,,,,,,,,,,29.94,29.43,29.68,31.52,30.49,25.47,23.26,15.54,20.3,31.98,45.84,57.35,63.63,61.98,60.69
OLD REPUBLIC INTL.,US6802231042,,,,,,16.93,28.98,27.12,15.89,14.04,27.71,21.66,21.64,18.24,18.11,25.86,27.64,28.45,28.99,23.13,23.62,26.23,26.75,34.66,33.21
OMNICOM GROUP,US6819191064,,,,,,,25.02,36.43,44.5,47.46,47.34,42.85,43.11,39.33,44.28,39.63,55.65,47.16,54.28,59.57,66.95,66.72,71.86,70.9,64.87
ON SEMICONDUCTOR,US6821891057,,,,,,,,,,,52.97,59.43,64.24,61.36,61.47,55.28,60.73,59.44,65.18,72.42,75.81,68.9,71.84,69.49,64.41
ONEOK,US6826801036,,,,,,,,,39.34,46.62,45.68,54.32,55.55,50.97,56.27,48.67,52.45,48.75,50.22,68.78,62.29,68.74,61.67,69.13,73.8
ORACLE,US68389X1054,,,,27.19,20.27,30.19,59.64,61.89,41.37,55.32,63.9,57.36,59.35,56.46,55.44,50.51,44.43,46.3,52.91,52.45,51.55,53.11,51.05,48.36,
ORMAT TECHNOLOGIES,US6866881021,,,,,,,,,,,35.99,34.85,38.94,30.57,31.77,28.7,35.18,40.65,33.6,46.7,55.0,57.52,56.13,63.38,
OSHKOSH,US6882392011,,,,,,13.15,7.86,12.37,21.74,33.29,39.35,31.65,38.58,40.62,49.61,47.82,61.9,60.53,65.01,65.25,71.46,67.88,60.79,75.77,73.96
OVERSEAS SHIPHLDG.GP.'A' DEAD - DELIST.10/07/24,US69036R8631,,,,,,,,,,42.03,50.74,60.27,55.74,61.24,56.74,34.7,42.48,41.83,42.29,41.44,44.29,43.49,48.59,,
OVINTIV (NYS),US69047Q1022,,,,4.75,25.45,28.5,46.12,52.94,53.02,58.69,59.72,50.98,51.35,45.14,42.57,46.73,47.33,47.12,47.17,47.29,49.51,57.28,60.0,63.77,63.81
PG&E,US69331C1080,,,,,,,58.78,67.23,80.66,84.87,85.85,84.49,79.24,85.82,85.59,86.5,89.74,87.88,85.57,88.62,78.81,76.29,78.64,79.78,77.72
PNC FINL.SVS.GP.,US6934751057,,,,41.06,59.7,56.28,31.59,44.51,48.21,64.77,65.37,70.01,68.84,69.58,69.04,71.76,72.66,80.32,81.65,81.58,72.79,74.5,77.57,71.14,72.83
PPG INDUSTRIES,US6935061076,,,,28.47,15.86,20.47,32.73,30.76,63.32,57.25,60.3,66.39,60.28,58.34,56.73,63.14,68.17,64.33,74.38,79.06,78.9,79.89,77.5,77.34,74.45
PPL,US69351T1060,,,,52.1,45.9,23.6,39.48,52.79,60.32,59.45,65.64,62.15,57.22,47.4,47.32,44.31,52.92,48.2,43.1,52.56,56.33,52.19,62.67,62.41,58.14
PVH,US6936561009,,,,,,,,,,63.86,54.98,62.04,55.06,63.49,62.63,66.18,69.86,79.27,74.52,73.45,70.44,79.45,83.47,79.73,81.33
PACCAR,US6937181088,,,,12.92,10.17,11.53,13.4,24.03,23.53,28.55,27.57,31.38,46.93,47.48,45.25,48.55,55.19,60.1,63.73,63.78,66.99,67.62,66.6,65.03,
PACKAGING CORP.OF AM.,US6951561090,,,,,,,,,,24.2,24.07,29.38,31.87,52.37,41.82,48.95,43.65,53.83,56.23,73.86,72.23,72.57,71.36,72.42,
PARKER-HANNIFIN,US7010941042,,,,17.49,7.41,6.06,3.21,10.11,29.91,31.65,34.62,45.44,48.95,47.06,47.99,57.6,52.06,60.2,59.69,56.05,63.68,59.21,58.47,64.41,58.74
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23,US70211M1099,,,,,,,,,,,46.09,36.81,33.18,47.12,39.44,41.99,31.77,27.47,28.61,24.93,26.44,29.39,42.38,35.32,
PATTERSON COMPANIES,US7033951036,,,,15.19,13.09,28.05,21.12,25.85,24.04,19.14,24.75,29.02,27.17,32.2,35.7,32.29,51.46,51.55,55.64,35.94,46.9,48.48,43.43,46.76,39.24
PATTERSON UTI ENERGY,US7034811015,,,,,,18.43,20.1,22.31,14.6,11.51,7.97,18.53,15.8,30.88,31.83,32.31,39.25,34.02,31.36,32.14,43.26,47.6,50.62,47.86,
PAYCHEX,US7043261079,,,,11.77,11.98,23.12,25.64,31.25,18.39,35.36,35.88,34.73,32.05,32.2,26.34,24.74,28.66,30.91,31.77,34.63,44.63,49.19,54.13,58.63,58.3
PEABODY ENERGY,US7045511000,,,,,,55.48,45.49,35.31,47.08,57.64,58.12,73.37,69.75,70.09,72.32,71.54,66.27,73.32,78.36,78.2,75.41,67.27,57.21,61.0,61.23
PENN ENTERTAINMENT,US7075691094,,,,,,,,,,21.36,28.28,26.55,25.43,26.89,21.26,21.0,23.62,26.55,26.92,29.43,31.38,50.26,50.59,60.34,56.92
PENSKE AUTOMOTIVE GP.,US70959W1036,,,,,,,,,,31.93,32.67,37.48,30.1,33.74,37.75,41.66,43.63,42.15,40.31,41.45,45.88,48.23,45.9,45.1,
PEOPLES UNITED FINANCIAL DEAD - DELIST.05/04/22,US7127041058,,,,,,1.9,26.29,30.35,43.63,31.84,38.4,42.15,35.59,35.08,32.9,35.68,38.8,42.17,46.46,39.34,39.78,49.13,,,
PEPSICO,US7134481081,,,,41.16,47.73,61.48,72.14,71.42,74.15,73.26,83.94,86.83,84.39,71.79,79.29,76.84,72.65,81.52,84.29,86.03,87.98,89.56,88.19,86.0,
PERDOCEO EDUCATION,US71363P1066,,,,,,25.7,26.97,20.68,16.57,24.53,17.19,39.34,21.42,34.51,41.93,25.01,26.69,18.58,34.23,51.48,44.1,40.97,37.36,30.87,
REVVITY,US7140461093,,,,,,46.99,37.21,37.23,30.74,33.53,47.59,49.09,57.98,50.76,48.85,45.46,57.5,64.2,65.28,68.92,59.12,81.79,73.19,,
PFIZER,US7170811035,,,,49.06,36.11,41.83,57.46,48.02,62.96,72.25,73.15,69.05,65.86,63.64,68.35,68.29,73.55,71.31,71.42,68.51,73.6,81.11,78.05,80.48,75.92
PINNACLE WEST CAP.,US7234841010,,,,40.7,46.6,57.0,60.15,50.82,70.04,77.39,80.07,79.17,72.19,70.63,67.78,61.62,68.79,58.99,56.98,65.51,67.63,66.99,63.87,69.7,
PIONEER NTRL.RES. DEAD - DELIST.03/05/24,US7237871071,,,,,,22.97,16.62,18.98,24.58,29.2,25.06,16.23,19.0,17.36,22.24,26.9,30.07,41.68,41.6,44.84,46.37,52.94,53.72,70.64,
PITNEY-BOWES,US7244791007,,,,9.3,5.68,7.56,9.14,15.45,32.74,35.7,55.02,52.07,50.8,54.31,62.08,55.07,51.22,50.5,57.01,54.58,58.86,64.04,64.21,64.43,
POLARIS,US7310681025,,,,,,,,,,,,41.68,34.67,37.29,41.83,43.81,49.97,61.49,71.57,72.51,76.83,78.73,77.28,75.05,77.93
POWER INTEGRATIONS,US7392761034,,,,,,,,,,,,,,,,,26.53,26.97,31.57,34.24,46.2,52.17,49.52,43.96,
T ROWE PRICE GROUP,US74144T1088,,,,25.84,24.59,27.15,16.69,22.13,34.52,27.63,35.08,39.79,48.69,56.3,52.3,48.41,50.17,56.91,55.45,72.38,67.72,51.96,55.26,57.32,61.34
PRINCIPAL FINL.GP.,US74251V1026,,,,37.2,35.73,27.63,28.44,22.62,20.26,39.92,51.22,39.7,59.54,58.06,58.87,45.37,47.67,53.91,55.17,63.59,63.19,61.31,68.45,69.03,63.66
PROCTER & GAMBLE,US7427181091,,,,52.96,53.46,39.73,50.24,55.57,54.56,57.16,68.95,66.1,74.68,68.46,59.56,59.19,71.59,67.19,65.56,65.62,70.78,71.52,54.4,57.12,
PROGRESSIVE OHIO,US7433151039,,,,30.81,45.59,35.84,47.38,37.57,49.19,53.06,43.87,50.44,47.26,59.71,57.55,49.54,55.55,54.62,53.0,45.07,49.13,51.26,60.3,60.21,58.12
PROLOGIS REIT,US74340W1036,,,,,,22.6,28.18,31.19,35.37,34.67,75.88,74.09,71.31,62.38,70.34,75.71,87.39,80.61,84.13,81.91,79.72,76.01,71.78,72.54,75.11
PRUDENTIAL FINL.,US7443201022,,,,38.91,33.32,43.05,19.48,49.12,51.28,58.78,75.37,75.58,69.31,65.83,64.95,60.79,65.17,68.24,70.7,63.61,67.68,75.97,63.54,70.82,70.58
PUB.SER.ENTER.GP.,US7445731067,,,,34.68,34.36,23.39,39.24,38.47,55.71,61.65,74.29,70.11,63.33,56.82,58.22,52.99,52.23,58.66,64.63,68.59,61.61,62.86,61.67,57.9,
PUBLIC STORAGE,US74460D1090,,,,10.18,14.2,11.47,6.69,7.84,4.26,2.67,3.96,2.81,2.96,1.9,2.49,2.46,5.81,42.23,44.54,46.08,64.07,67.06,71.32,69.81,72.86
PULTEGROUP,US7458671010,,,,19.38,13.56,18.77,22.34,14.12,32.03,32.88,25.91,28.38,45.75,42.37,39.1,37.18,40.6,43.99,43.44,47.74,44.85,53.41,57.73,60.7,58.96
QUALCOMM,US7475251036,,,,14.83,19.7,24.94,43.04,13.75,36.84,52.2,48.09,57.86,61.34,74.71,77.76,65.0,73.82,73.61,71.11,62.65,67.59,69.7,73.22,74.13,79.99
QUANTA SERVICES,US74762E1029,,,,,,,,,,15.29,21.89,26.17,24.58,25.86,30.81,35.89,35.68,33.33,28.36,30.79,48.83,46.86,68.48,73.28,75.34
QUEST DIAGNOSTICS,US74834L1008,,,,26.67,16.3,28.79,22.25,20.84,48.05,51.82,63.51,70.59,66.98,50.95,62.72,60.29,68.63,71.59,67.73,69.78,72.4,69.08,77.07,68.16,
RPM INTERNATIONAL,US7496851038,,,,18.79,15.25,30.64,21.99,18.02,24.22,24.93,22.34,31.05,30.42,29.16,26.45,28.37,25.16,29.13,32.31,37.96,39.44,39.18,62.16,57.91,
RAMBUS,US7509171069,,,,,,,,,,22.98,28.15,30.96,31.42,23.73,25.64,22.47,18.32,18.91,23.78,20.17,40.04,43.73,48.05,53.54,
RALPH LAUREN CL.A,US7512121010,,,,,,31.89,22.63,17.94,7.11,12.35,11.6,24.91,19.95,27.81,26.41,25.65,33.07,53.22,54.05,52.04,58.56,69.63,77.97,78.39,77.8
RANGE RES.,US75281A1097,,,,,,22.06,17.3,20.9,30.75,28.46,32.09,31.85,39.21,41.05,36.2,46.28,44.62,43.48,43.38,43.08,50.44,63.12,64.51,67.0,66.5
RAYMOND JAMES FINL.,US7547301090,,,,,,,,,,,36.58,36.1,55.77,47.01,49.0,54.53,49.25,48.8,50.68,52.78,44.03,47.64,69.51,61.5,56.67
RTX,US75513E1010,,,,44.71,40.65,51.24,69.85,60.6,44.32,48.21,52.72,62.53,63.41,60.87,59.42,57.86,61.12,66.49,71.89,74.21,70.48,64.64,64.75,74.39,70.74
REGENCY CENTERS,US7588491032,,,,,,16.61,17.19,27.18,37.97,40.69,43.45,37.14,40.63,42.15,47.66,56.49,61.1,61.48,77.29,76.39,78.25,79.66,76.87,76.04,77.32
REGENERON PHARMS.,US75886F1075,,,,,,,,,,,,31.38,22.74,23.95,24.03,20.87,39.41,43.35,53.99,57.48,73.0,60.43,63.79,57.46,62.35
REGIONS FINL.NEW,US7591EP1005,,,,11.91,9.26,13.68,24.48,23.85,23.56,31.0,29.27,30.48,47.8,41.62,43.18,38.66,50.85,52.44,57.46,52.61,63.53,66.86,80.59,80.25,74.68
REINSURANCE GROUP OF AM.,US7593516047,,,,,,,,,,24.33,39.58,38.15,35.26,28.07,33.6,34.96,40.2,44.73,45.81,42.86,48.84,54.35,48.15,58.0,55.91
RELIANCE,US7595091023,,,,,,,,,,21.99,23.92,20.64,20.04,28.7,25.49,22.48,24.65,27.84,30.35,31.26,36.11,34.45,43.08,42.56,38.79
REPUBLIC SVS.'A',US7607591002,,,,,,40.07,31.91,34.49,24.24,23.42,27.1,26.78,22.85,50.33,45.92,57.04,59.72,64.33,72.15,76.83,71.81,74.82,72.4,77.51,80.28
RESMED,US7611521078,,,,,,,,,,,11.63,15.15,27.96,64.17,52.4,69.55,71.43,65.42,68.99,68.43,67.24,71.74,70.08,70.45,68.3
RITE AID (OTC) DEAD - DELIST.04/09/24,US7677548726,,,,,,,,,,34.18,27.42,28.27,36.62,38.62,41.92,42.3,43.15,48.26,47.1,44.95,53.74,61.87,63.73,59.54,54.89
ROBERT HALF,US7703231032,,,,20.72,22.05,25.03,24.41,29.56,25.49,17.72,23.96,32.58,21.36,35.59,32.43,31.19,38.14,42.93,53.57,71.18,71.51,76.25,78.47,80.59,76.57
ROCKWELL AUTOMATION,US7739031091,,,,33.5,37.32,29.77,28.08,27.99,58.77,54.64,60.65,55.28,46.95,46.36,48.58,46.02,45.45,41.25,41.67,43.79,56.5,60.45,60.37,60.47,59.2
ROPER TECHNOLOGIES,US7766961061,,,,,,31.67,23.88,36.79,18.77,15.54,14.57,23.94,16.74,23.4,21.85,32.43,43.71,53.29,58.19,57.32,65.07,60.36,56.13,58.68,56.91
ROSS STORES,US7782961038,,,,,,14.29,19.39,34.09,22.17,31.1,31.7,33.31,34.07,38.77,36.91,47.66,46.85,46.99,47.35,49.66,50.4,40.0,59.31,56.81,60.07
ROYAL GOLD,US7802871084,,,,,,,,,,,14.3,12.96,10.41,8.19,9.77,8.5,7.25,14.18,18.22,15.59,18.11,35.73,51.53,55.33,50.24
RYDER SYSTEM,US7835491082,,,,11.26,19.25,33.78,19.96,39.4,54.36,65.3,64.91,69.56,67.89,61.31,56.96,57.8,65.66,64.92,74.82,70.88,72.53,69.84,68.63,71.2,65.8
S&P GLOBAL,US78409V1044,,,,,,,19.59,8.28,31.67,36.32,35.17,65.2,62.48,64.87,60.85,66.51,71.27,74.42,85.26,89.2,87.37,86.47,82.4,82.49,84.88
SBA COMMS.,US78410G1040,,,,,,,,,,15.17,17.37,21.94,18.0,20.72,16.63,24.69,32.66,35.98,48.91,48.35,56.01,57.75,59.73,63.58,67.63
SEI INVESTMENTS,US7841171033,,,,,,,,,34.45,34.68,34.14,32.5,33.39,38.12,37.91,45.5,49.48,50.34,58.79,65.94,69.17,70.88,67.99,66.17,61.5
SL GREEN REALTY,US78440X8873,,,,,,13.03,17.51,18.34,14.96,17.29,21.07,21.88,36.73,58.17,53.29,50.65,50.3,64.02,71.24,67.83,64.95,66.21,66.24,70.26,63.61
SLM,US78442P1066,,,,,,,18.35,7.98,3.69,2.48,3.88,3.41,5.05,4.33,3.6,4.63,9.52,3.81,41.71,40.0,39.85,44.43,53.07,51.44,49.44
SM ENERGY,US78454L1008,,,,,,,,,,23.85,22.15,28.16,28.19,30.72,31.97,26.22,35.87,34.65,37.58,38.01,45.23,50.29,49.93,49.35,
SPX TECHNOLOGIES,US78473E1038,,,,,,16.61,17.45,26.04,19.6,18.32,15.97,25.86,22.63,23.52,22.14,23.17,17.23,30.63,31.13,39.98,48.08,46.43,50.22,49.6,
ST.JOE,US7901481009,,,,29.5,27.34,40.29,17.24,35.38,30.07,25.36,29.82,27.64,28.53,32.34,29.2,40.39,33.63,43.27,43.34,36.68,40.79,40.04,42.01,40.97,
SALESFORCE,US79466L3024,,,,,,,,,39.8,39.37,39.01,44.39,38.87,43.58,46.14,43.02,45.71,55.97,63.06,72.89,60.9,64.84,62.83,61.89,65.46
HENRY SCHEIN,US8064071025,,,,,,,,,21.78,24.57,46.78,36.9,34.23,30.75,44.14,49.51,50.56,52.9,56.81,52.85,43.92,69.26,72.68,69.74,
CHARLES SCHWAB,US8085131055,,,,39.44,62.03,48.88,43.08,42.55,54.36,54.58,56.31,46.31,52.8,40.45,45.18,43.96,46.54,50.43,45.8,52.71,52.52,49.69,43.66,53.64,54.01
LIGHT WONDER,US80874P1093,,,,,,,,,,11.9,15.38,16.82,11.93,12.15,12.28,15.24,14.5,18.03,22.94,19.13,27.34,32.05,30.49,38.02,47.15
SCOTTS MIRACLE-GRO,US8101861065,,,,,,,,,,,15.58,20.14,40.14,47.58,48.1,45.44,47.6,44.55,33.84,40.98,40.26,47.32,49.31,46.84,58.03
SEALED AIR,US81211K1007,,,,10.82,22.44,27.02,26.2,33.45,31.66,35.29,35.39,43.32,47.53,44.14,43.16,45.91,43.06,39.0,39.2,43.11,47.74,58.4,60.23,63.56,63.33
